04240000000,MOVIMENTO 5 STELLE,24634
04240000000,LIBERI E UGUALI,3213
04240000000,CASAPOUND ITALIA,1356
04240000000,POTERE AL POPOLO!,913
04240000000,ITALIA AGLI ITALIANI,810
04240000000,IL POPOLO DELLA FAMIGLIA,745
04240000000,10 VOLTE MEGLIO,318
04240000000,PER UNA SINISTRA RIVOLUZIONARIA,260
04240000000,GRANDE NORD,250
04240000000,PARTITO VALORE UMANO,171
04240000000,PARTITO REPUBBLICANO ITALIANO - ALA,93
04240000000,BLOCCO NAZIONALE PER LE LIBERTA',88
04250000000,LEGA,44561
04250000000,FORZA ITALIA,16401
04250000000,FRATELLI D'ITALIA CON GIORGIA MELONI,4899
04250000000,NOI CON L'ITALIA - UDC,1500
04250000000,PARTITO DEMOCRATICO,28597
04250000000,+EUROPA,3480
04250000000,CIVICA POPOLARE LORENZIN,712
04250000000,ITALIA EUROPA INSIEME,435
04250000000,MOVIMENTO 5 STELLE,25243
04250000000,LIBERI E UGUALI,3653
04250000000,CASAPOUND ITALIA,1152
04250000000,POTERE AL POPOLO!,894
04250000000,ITALIA AGLI ITALIANI,813
04250000000,IL POPOLO DELLA FAMIGLIA,754
04250000000,PER UNA SINISTRA RIVOLUZIONARIA,328
04250000000,GRANDE NORD,309
04250000000,10 VOLTE MEGLIO,299
04250000000,PARTITO VALORE UMANO,275
04250000000,PARTITO REPUBBLICANO ITALIANO - ALA,116
04250000000,BLOCCO NAZIONALE PER LE LIBERTA',90
05110000000,LEGA,39765
05110000000,FORZA ITALIA,18210
05110000000,FRATELLI D'ITALIA CON GIORGIA MELONI,6939
05110000000,NOI CON L'ITALIA - UDC,1302
05110000000,PARTITO DEMOCRATICO,38814
05110000000,+EUROPA,6078
05110000000,ITALIA EUROPA INSIEME,756
05110000000,CIVICA POPOLARE LORENZIN,696
05110000000,MOVIMENTO 5 STELLE,29582
05110000000,LIBERI E UGUALI,6327
05110000000,POTERE AL POPOLO!,1883
05110000000,CASAPOUND ITALIA,1375
05110000000,IL POPOLO DELLA FAMIGLIA,1285
05110000000,ITALIA AGLI ITALIANI,914
05110000000,GRANDE NORD,397
05110000000,10 VOLTE MEGLIO,277
05110000000,ITALIA NEL CUORE,171
05110000000,PARTITO REPUBBLICANO ITALIANO - ALA,141
05120000000,LEGA,61799
05120000000,FORZA ITALIA,19529
05120000000,FRATELLI D'ITALIA CON GIORGIA MELONI,7477
05120000000,NOI CON L'ITALIA - UDC,1448
05120000000,PARTITO DEMOCRATICO,29642
05120000000,+EUROPA,2768
05120000000,CIVICA POPOLARE LORENZIN,565
05120000000,ITALIA EUROPA INSIEME,434
05120000000,MOVIMENTO 5 STELLE,26893
05120000000,LIBERI E UGUALI,3594
05120000000,CASAPOUND ITALIA,1813
05120000000,POTERE AL POPOLO!,1343
05120000000,IL POPOLO DELLA FAMIGLIA,1169
05120000000,ITALIA AGLI ITALIANI,1156
05120000000,GRANDE NORD,743
05120000000,10 VOLTE MEGLIO,386
05120000000,ITALIA NEL CUORE,221
05120000000,PARTITO REPUBBLICANO ITALIANO - ALA,98
05130000000,LEGA,49308
05130000000,FORZA ITALIA,19372
05130000000,FRATELLI D'ITALIA CON GIORGIA MELONI,7315
05130000000,NOI CON L'ITALIA - UDC,1539
05130000000,MOVIMENTO 5 STELLE,31958
05130000000,PARTITO DEMOCRATICO,26538
05130000000,+EUROPA,3205
05130000000,CIVICA POPOLARE LORENZIN,532
05130000000,ITALIA EUROPA INSIEME,468
05130000000,LIBERI E UGUALI,3520
05130000000,CASAPOUND ITALIA,1993
05130000000,IL POPOLO DELLA FAMIGLIA,1526
05130000000,POTERE AL POPOLO!,988
05130000000,ITALIA AGLI ITALIANI,945
05130000000,GRANDE NORD,404
05130000000,10 VOLTE MEGLIO,287
05130000000,ITALIA NEL CUORE,108
05130000000,PARTITO REPUBBLICANO ITALIANO - ALA,104
05140000000,LEGA,53576
05140000000,FORZA ITALIA,20271
05140000000,FRATELLI D'ITALIA CON GIORGIA MELONI,6558
05140000000,NOI CON L'ITALIA - UDC,1097
05140000000,PARTITO DEMOCRATICO,26297
05140000000,+EUROPA,2962
05140000000,ITALIA EUROPA INSIEME,630
05140000000,CIVICA POPOLARE LORENZIN,586
05140000000,MOVIMENTO 5 STELLE,27237
05140000000,LIBERI E UGUALI,3385
05140000000,CASAPOUND ITALIA,2209
05140000000,POTERE AL POPOLO!,1200
05140000000,IL POPOLO DELLA FAMIGLIA,1102
05140000000,ITALIA AGLI ITALIANI,881
05140000000,GRANDE NORD,638
05140000000,10 VOLTE MEGLIO,311
05140000000,PARTITO REPUBBLICANO ITALIANO - ALA,153
05140000000,ITALIA NEL CUORE,74
05210000000,LEGA,51036
05210000000,FORZA ITALIA,21284
05210000000,FRATELLI D'ITALIA CON GIORGIA MELONI,7742
05210000000,NOI CON L'ITALIA - UDC,1244
05210000000,PARTITO DEMOCRATICO,45236
05210000000,+EUROPA,6846
05210000000,ITALIA EUROPA INSIEME,1350
05210000000,CIVICA POPOLARE LORENZIN,867
05210000000,MOVIMENTO 5 STELLE,31127
05210000000,LIBERI E UGUALI,5336
05210000000,POTERE AL POPOLO!,2299
05210000000,CASAPOUND ITALIA,1492
05210000000,IL POPOLO DELLA FAMIGLIA,1298
05210000000,ITALIA AGLI ITALIANI,671
05210000000,GRANDE NORD,508
05210000000,PARTITO REPUBBLICANO ITALIANO - ALA,164
05220000000,LEGA,72703
05220000000,FORZA ITALIA,23525
05220000000,FRATELLI D'ITALIA CON GIORGIA MELONI,7235
05220000000,NOI CON L'ITALIA - UDC,1694
05220000000,PARTITO DEMOCRATICO,35643
05220000000,+EUROPA,3445
05220000000,CIVICA POPOLARE LORENZIN,763
05220000000,ITALIA EUROPA INSIEME,468
05220000000,MOVIMENTO 5 STELLE,27141
05220000000,LIBERI E UGUALI,3096
05220000000,CASAPOUND ITALIA,1738
05220000000,IL POPOLO DELLA FAMIGLIA,1597
05220000000,POTERE AL POPOLO!,1402
05220000000,ITALIA AGLI ITALIANI,763
05220000000,GRANDE NORD,655
05220000000,PARTITO REPUBBLICANO ITALIANO - ALA,166
05230000000,LEGA,48595
05230000000,FORZA ITALIA,17720
05230000000,FRATELLI D'ITALIA CON GIORGIA MELONI,5227
05230000000,NOI CON L'ITALIA - UDC,1089
05230000000,PARTITO DEMOCRATICO,25438
05230000000,+EUROPA,2923
05230000000,CIVICA POPOLARE LORENZIN,446
05230000000,ITALIA EUROPA INSIEME,412
05230000000,MOVIMENTO 5 STELLE,27063
05230000000,LIBERI E UGUALI,3041
05230000000,CASAPOUND ITALIA,1458
05230000000,POTERE AL POPOLO!,1126
05230000000,IL POPOLO DELLA FAMIGLIA,953
05230000000,ITALIA AGLI ITALIANI,740
05230000000,GRANDE NORD,487
05230000000,PARTITO REPUBBLICANO ITALIANO - ALA,110
05240000000,LEGA,57862
05240000000,FORZA ITALIA,21923
05240000000,FRATELLI D'ITALIA CON GIORGIA MELONI,6583
05240000000,NOI CON L'ITALIA - UDC,1461
05240000000,PARTITO DEMOCRATICO,26742
05240000000,+EUROPA,2478
05240000000,CIVICA POPOLARE LORENZIN,481
05240000000,ITALIA EUROPA INSIEME,435
05240000000,MOVIMENTO 5 STELLE,26507
05240000000,LIBERI E UGUALI,3029
05240000000,CASAPOUND ITALIA,2035
05240000000,IL POPOLO DELLA FAMIGLIA,1066
05240000000,POTERE AL POPOLO!,1053
05240000000,ITALIA AGLI ITALIANI,930
05240000000,GRANDE NORD,576
05240000000,PARTITO REPUBBLICANO ITALIANO - ALA,112
06110000000,LEGA,39286
06110000000,FORZA ITALIA,24514
06110000000,FRATELLI D'ITALIA CON GIORGIA MELONI,5571
06110000000,NOI CON L'ITALIA - UDC,1050
06110000000,MOVIMENTO 5 STELLE,30780
06110000000,PARTITO DEMOCRATICO,24327
06110000000,+EUROPA,3071
06110000000,ITALIA EUROPA INSIEME,509
06110000000,CIVICA POPOLARE LORENZIN,353
06110000000,LIBERI E UGUALI,3077
06110000000,CASAPOUND ITALIA,1793
06110000000,ITALIA AGLI ITALIANI,1102
06110000000,POTERE AL POPOLO!,1061
06110000000,IL POPOLO DELLA FAMIGLIA,505
06110000000,PER UNA SINISTRA RIVOLUZIONARIA,315
06110000000,10 VOLTE MEGLIO,301
06110000000,PARTITO REPUBBLICANO ITALIANO - ALA,138
06120000000,LEGA,42518
06120000000,FORZA ITALIA,26874
06120000000,FRATELLI D'ITALIA CON GIORGIA MELONI,6518
06120000000,NOI CON L'ITALIA - UDC,953
06120000000,PARTITO DEMOCRATICO,31203
06120000000,+EUROPA,4814
06120000000,ITALIA EUROPA INSIEME,717
06120000000,CIVICA POPOLARE LORENZIN,465
06120000000,MOVIMENTO 5 STELLE,35090
06120000000,LIBERI E UGUALI,4733
06120000000,CASAPOUND ITALIA,2187
06120000000,POTERE AL POPOLO!,1266
06120000000,ITALIA AGLI ITALIANI,1185
06120000000,IL POPOLO DELLA FAMIGLIA,573
06120000000,PER UNA SINISTRA RIVOLUZIONARIA,484
06120000000,10 VOLTE MEGLIO,389
06120000000,PARTITO REPUBBLICANO ITALIANO - ALA,159
06130000000,LEGA,48010
06130000000,FORZA ITALIA,23592
06130000000,FRATELLI D'ITALIA CON GIORGIA MELONI,6656
06130000000,NOI CON L'ITALIA - UDC,1080
06130000000,MOVIMENTO 5 STELLE,40349
06130000000,PARTITO DEMOCRATICO,34255
06130000000,+EUROPA,3758
06130000000,CIVICA POPOLARE LORENZIN,600
06130000000,ITALIA EUROPA INSIEME,573
06130000000,LIBERI E UGUALI,4431
06130000000,CASAPOUND ITALIA,1556
06130000000,POTERE AL POPOLO!,1456
06130000000,ITALIA AGLI ITALIANI,1204
06130000000,IL POPOLO DELLA FAMIGLIA,707
06130000000,PER UNA SINISTRA RIVOLUZIONARIA,371
06130000000,10 VOLTE MEGLIO,351
06130000000,PARTITO REPUBBLICANO ITALIANO - ALA,128
06210000000,LEGA,49567
06210000000,FORZA ITALIA,22349
06210000000,FRATELLI D'ITALIA CON GIORGIA MELONI,6451
06210000000,NOI CON L'ITALIA - UDC,1292
06210000000,PARTITO DEMOCRATICO,32411
06210000000,+EUROPA,3752
06210000000,ITALIA EUROPA INSIEME,658
06210000000,CIVICA POPOLARE LORENZIN,531
06210000000,MOVIMENTO 5 STELLE,32508
06210000000,LIBERI E UGUALI,4246
06210000000,CASAPOUND ITALIA,2285
06210000000,POTERE AL POPOLO!,1244
06210000000,IL POPOLO DELLA FAMIGLIA,1161
06210000000,PER UNA SINISTRA RIVOLUZIONARIA,628
06210000000,PARTITO REPUBBLICANO ITALIANO - ALA,201
06220000000,LEGA,42057
06220000000,FORZA ITALIA,18251
06220000000,FRATELLI D'ITALIA CON GIORGIA MELONI,5729
06220000000,NOI CON L'ITALIA - UDC,1128
06220000000,PARTITO DEMOCRATICO,31040
06220000000,+EUROPA,2099
06220000000,ITALIA EUROPA INSIEME,553
06220000000,CIVICA POPOLARE LORENZIN,513
06220000000,MOVIMENTO 5 STELLE,32308
06220000000,LIBERI E UGUALI,3396
06220000000,CASAPOUND ITALIA,2365
06220000000,IL POPOLO DELLA FAMIGLIA,1282
06220000000,POTERE AL POPOLO!,1192
06220000000,PER UNA SINISTRA RIVOLUZIONARIA,348
06220000000,PARTITO REPUBBLICANO ITALIANO - ALA,182
06230000000,LEGA,37863
06230000000,FORZA ITALIA,17859
06230000000,FRATELLI D'ITALIA CON GIORGIA MELONI,5526
06230000000,NOI CON L'ITALIA - UDC,724
06230000000,PARTITO DEMOCRATICO,34514
06230000000,+EUROPA,3497
06230000000,ITALIA EUROPA INSIEME,973
06230000000,CIVICA POPOLARE LORENZIN,577
06230000000,MOVIMENTO 5 STELLE,36795
06230000000,LIBERI E UGUALI,4153
06230000000,CASAPOUND ITALIA,2409
06230000000,POTERE AL POPOLO!,1285
06230000000,IL POPOLO DELLA FAMIGLIA,1058
06230000000,PER UNA SINISTRA RIVOLUZIONARIA,313
06230000000,PARTITO REPUBBLICANO ITALIANO - ALA,136
07110000000,LEGA,35229
07110000000,FORZA ITALIA,13220
07110000000,FRATELLI D'ITALIA CON GIORGIA MELONI,5637
07110000000,NOI CON L'ITALIA - UDC,816
07110000000,MOVIMENTO 5 STELLE,44822
07110000000,PARTITO DEMOCRATICO,34004
07110000000,+EUROPA,6363
07110000000,ITALIA EUROPA INSIEME,1238
07110000000,CIVICA POPOLARE LORENZIN,574
07110000000,LIBERI E UGUALI,7938
07110000000,POTERE AL POPOLO!,2309
07110000000,IL POPOLO DELLA FAMIGLIA,1614
07110000000,CASAPOUND ITALIA,962
07110000000,ITALIA AGLI ITALIANI,706
07110000000,GRANDE NORD,418
07110000000,10 VOLTE MEGLIO,371
07110000000,PARTITO VALORE UMANO,290
07110000000,PARTITO REPUBBLICANO ITALIANO - ALA,140
07120000000,LEGA,47150
07120000000,FORZA ITALIA,19091
07120000000,FRATELLI D'ITALIA CON GIORGIA MELONI,5636
07120000000,NOI CON L'ITALIA - UDC,961
07120000000,MOVIMENTO 5 STELLE,36783
07120000000,PARTITO DEMOCRATICO,25185
07120000000,+EUROPA,3169
07120000000,ITALIA EUROPA INSIEME,666
07120000000,CIVICA POPOLARE LORENZIN,522
07120000000,LIBERI E UGUALI,3635
07120000000,CASAPOUND ITALIA,1319
07120000000,IL POPOLO DELLA FAMIGLIA,1053
07120000000,ITALIA AGLI ITALIANI,906
07120000000,POTERE AL POPOLO!,790
07120000000,GRANDE NORD,506
07120000000,10 VOLTE MEGLIO,445
07120000000,PARTITO VALORE UMANO,393
07120000000,PARTITO REPUBBLICANO ITALIANO - ALA,134
07130000000,LEGA,43576
07130000000,FORZA ITALIA,15383
07130000000,FRATELLI D'ITALIA CON GIORGIA MELONI,4753
07130000000,NOI CON L'ITALIA - UDC,1295
07130000000,MOVIMENTO 5 STELLE,46581
07130000000,PARTITO DEMOCRATICO,25342
07130000000,+EUROPA,2917
07130000000,CIVICA POPOLARE LORENZIN,875
07130000000,ITALIA EUROPA INSIEME,581
07130000000,LIBERI E UGUALI,5126
07130000000,IL POPOLO DELLA FAMIGLIA,1315
07130000000,CASAPOUND ITALIA,1092
07130000000,POTERE AL POPOLO!,917
07130000000,ITALIA AGLI ITALIANI,845
07130000000,GRANDE NORD,573
07130000000,PARTITO VALORE UMANO,547
07130000000,10 VOLTE MEGLIO,423
07130000000,PARTITO REPUBBLICANO ITALIANO - ALA,119
07140000000,LEGA,42923
07140000000,FORZA ITALIA,11884
07140000000,FRATELLI D'ITALIA CON GIORGIA MELONI,3753
07140000000,NOI CON L'ITALIA - UDC,960
07140000000,MOVIMENTO 5 STELLE,31364
07140000000,PARTITO DEMOCRATICO,18478
07140000000,+EUROPA,2743
07140000000,ITALIA EUROPA INSIEME,455
07140000000,CIVICA POPOLARE LORENZIN,304
07140000000,LIBERI E UGUALI,2738
07140000000,IL POPOLO DELLA FAMIGLIA,1246
07140000000,CASAPOUND ITALIA,635
07140000000,POTERE AL POPOLO!,563
07140000000,ITALIA AGLI ITALIANI,549
07140000000,PARTITO VALORE UMANO,531
07140000000,10 VOLTE MEGLIO,504
07140000000,GRANDE NORD,430
07140000000,PARTITO REPUBBLICANO ITALIANO - ALA,107
07210000000,LEGA,48047
07210000000,FORZA ITALIA,12271
07210000000,FRATELLI D'ITALIA CON GIORGIA MELONI,3884
07210000000,NOI CON L'ITALIA - UDC,1234
07210000000,MOVIMENTO 5 STELLE,25043
07210000000,PARTITO DEMOCRATICO,15864
07210000000,+EUROPA,2762
07210000000,ITALIA EUROPA INSIEME,376
07210000000,CIVICA POPOLARE LORENZIN,287
07210000000,LIBERI E UGUALI,2072
07210000000,IL POPOLO DELLA FAMIGLIA,1095
07210000000,CASAPOUND ITALIA,1022
07210000000,ITALIA AGLI ITALIANI,694
07210000000,GRANDE NORD,563
07210000000,POTERE AL POPOLO!,528
07210000000,PARTITO VALORE UMANO,504
07210000000,10 VOLTE MEGLIO,445
07210000000,PARTITO REPUBBLICANO ITALIANO - ALA,111
07220000000,LEGA,55946
07220000000,FORZA ITALIA,15979
07220000000,FRATELLI D'ITALIA CON GIORGIA MELONI,5360
07220000000,NOI CON L'ITALIA - UDC,862
07220000000,MOVIMENTO 5 STELLE,30544
07220000000,PARTITO DEMOCRATICO,24123
07220000000,+EUROPA,3511
07220000000,ITALIA EUROPA INSIEME,580
07220000000,CIVICA POPOLARE LORENZIN,467
07220000000,LIBERI E UGUALI,2931
07220000000,IL POPOLO DELLA FAMIGLIA,1480
07220000000,CASAPOUND ITALIA,1348
07220000000,POTERE AL POPOLO!,869
07220000000,ITALIA AGLI ITALIANI,808
07220000000,PARTITO VALORE UMANO,776
07220000000,GRANDE NORD,596
07220000000,10 VOLTE MEGLIO,527
07220000000,PARTITO REPUBBLICANO ITALIANO - ALA,149
07230000000,LEGA,34510
07230000000,FORZA ITALIA,12713
07230000000,FRATELLI D'ITALIA CON GIORGIA MELONI,6863
07230000000,NOI CON L'ITALIA - UDC,737
07230000000,PARTITO DEMOCRATICO,22089
07230000000,+EUROPA,3573
07230000000,ITALIA EUROPA INSIEME,751
07230000000,CIVICA POPOLARE LORENZIN,494
07230000000,MOVIMENTO 5 STELLE,26298
07230000000,LIBERI E UGUALI,3896
07230000000,POTERE AL POPOLO!,1187
07230000000,CASAPOUND ITALIA,1010
07230000000,ITALIA AGLI ITALIANI,897
07230000000,IL POPOLO DELLA FAMIGLIA,839
07230000000,PARTITO VALORE UMANO,594
07230000000,GRANDE NORD,544
07230000000,10 VOLTE MEGLIO,362
07230000000,PARTITO REPUBBLICANO ITALIANO - ALA,127
07240000000,LEGA,50979
07240000000,FORZA ITALIA,15382
07240000000,FRATELLI D'ITALIA CON GIORGIA MELONI,5958
07240000000,NOI CON L'ITALIA - UDC,823
07240000000,MOVIMENTO 5 STELLE,39316
07240000000,PARTITO DEMOCRATICO,31657
07240000000,+EUROPA,5998
07240000000,ITALIA EUROPA INSIEME,953
07240000000,CIVICA POPOLARE LORENZIN,619
07240000000,LIBERI E UGUALI,4627
07240000000,IL POPOLO DELLA FAMIGLIA,1801
07240000000,CASAPOUND ITALIA,1078
07240000000,POTERE AL POPOLO!,1066
07240000000,10 VOLTE MEGLIO,873
07240000000,ITALIA AGLI ITALIANI,845
07240000000,GRANDE NORD,476
07240000000,PARTITO VALORE UMANO,459
07240000000,PARTITO REPUBBLICANO ITALIANO - ALA,179
08110000000,LEGA,41126
08110000000,FORZA ITALIA,16984
08110000000,FRATELLI D'ITALIA CON GIORGIA MELONI,7187
08110000000,NOI CON L'ITALIA - UDC,1348
08110000000,PARTITO DEMOCRATICO,38693
08110000000,+EUROPA,8779
08110000000,ITALIA EUROPA INSIEME,1335
08110000000,CIVICA POPOLARE LORENZIN,1069
08110000000,MOVIMENTO 5 STELLE,38289
08110000000,LIBERI E UGUALI,7427
08110000000,POTERE AL POPOLO!,1768
08110000000,CASAPOUND ITALIA,1498
08110000000,IL POPOLO DELLA FAMIGLIA,1385
08110000000,ITALIA AGLI ITALIANI,950
08110000000,10 VOLTE MEGLIO,721
08110000000,PARTITO VALORE UMANO,492
08110000000,GRANDE NORD,383
08110000000,PARTITO REPUBBLICANO ITALIANO - ALA,198
08120000000,LEGA,67846
08120000000,FORZA ITALIA,23469
08120000000,FRATELLI D'ITALIA CON GIORGIA MELONI,6892
08120000000,NOI CON L'ITALIA - UDC,2507
08120000000,MOVIMENTO 5 STELLE,48117
08120000000,PARTITO DEMOCRATICO,25486
08120000000,+EUROPA,3924
08120000000,ITALIA EUROPA INSIEME,1723
08120000000,CIVICA POPOLARE LORENZIN,640
08120000000,LIBERI E UGUALI,3984
08120000000,IL POPOLO DELLA FAMIGLIA,1874
08120000000,CASAPOUND ITALIA,1532
08120000000,ITALIA AGLI ITALIANI,1189
08120000000,POTERE AL POPOLO!,983
08120000000,GRANDE NORD,796
08120000000,PARTITO VALORE UMANO,735
08120000000,10 VOLTE MEGLIO,702
08120000000,PARTITO REPUBBLICANO ITALIANO - ALA,250
08130000000,LEGA,64119
08130000000,FORZA ITALIA,23032
08130000000,FRATELLI D'ITALIA CON GIORGIA MELONI,8489
08130000000,NOI CON L'ITALIA - UDC,2100
08130000000,MOVIMENTO 5 STELLE,50576
08130000000,PARTITO DEMOCRATICO,29863
08130000000,+EUROPA,3629
08130000000,ITALIA EUROPA INSIEME,665
08130000000,CIVICA POPOLARE LORENZIN,598
08130000000,LIBERI E UGUALI,4924
08130000000,ITALIA AGLI ITALIANI,1706
08130000000,CASAPOUND ITALIA,1544
08130000000,IL POPOLO DELLA FAMIGLIA,1403
08130000000,POTERE AL POPOLO!,814
08130000000,PARTITO VALORE UMANO,752
08130000000,GRANDE NORD,702
08130000000,10 VOLTE MEGLIO,562
08130000000,PARTITO REPUBBLICANO ITALIANO - ALA,244
08210000000,LEGA,48799
08210000000,FORZA ITALIA,15864
08210000000,FRATELLI D'ITALIA CON GIORGIA MELONI,7684
08210000000,NOI CON L'ITALIA - UDC,1834
08210000000,MOVIMENTO 5 STELLE,36240
08210000000,PARTITO DEMOCRATICO,25512
08210000000,+EUROPA,4775
08210000000,ITALIA EUROPA INSIEME,791
08210000000,CIVICA POPOLARE LORENZIN,496
08210000000,LIBERI E UGUALI,4213
08210000000,CASAPOUND ITALIA,1526
08210000000,IL POPOLO DELLA FAMIGLIA,1317
08210000000,POTERE AL POPOLO!,1229
08210000000,ITALIA AGLI ITALIANI,1071
08210000000,PARTITO VALORE UMANO,739
08210000000,GRANDE NORD,630
08210000000,10 VOLTE MEGLIO,619
08210000000,PARTITO REPUBBLICANO ITALIANO - ALA,152
08220000000,LEGA,68390
08220000000,FORZA ITALIA,17608
08220000000,FRATELLI D'ITALIA CON GIORGIA MELONI,7822
08220000000,NOI CON L'ITALIA - UDC,1752
08220000000,MOVIMENTO 5 STELLE,41676
08220000000,PARTITO DEMOCRATICO,27713
08220000000,+EUROPA,4692
08220000000,ITALIA EUROPA INSIEME,619
08220000000,CIVICA POPOLARE LORENZIN,551
08220000000,LIBERI E UGUALI,3898
08220000000,CASAPOUND ITALIA,1597
08220000000,IL POPOLO DELLA FAMIGLIA,1534
08220000000,ITALIA AGLI ITALIANI,1032
08220000000,POTERE AL POPOLO!,1009
08220000000,PARTITO VALORE UMANO,938
08220000000,GRANDE NORD,807
08220000000,10 VOLTE MEGLIO,603
08220000000,PARTITO REPUBBLICANO ITALIANO - ALA,178
08230000000,LEGA,62318
08230000000,FORZA ITALIA,15097
08230000000,FRATELLI D'ITALIA CON GIORGIA MELONI,9067
08230000000,NOI CON L'ITALIA - UDC,1914
08230000000,MOVIMENTO 5 STELLE,41509
08230000000,PARTITO DEMOCRATICO,26985
08230000000,+EUROPA,4311
08230000000,ITALIA EUROPA INSIEME,676
08230000000,CIVICA POPOLARE LORENZIN,600
08230000000,LIBERI E UGUALI,3725
08230000000,CASAPOUND ITALIA,1881
08230000000,IL POPOLO DELLA FAMIGLIA,1482
08230000000,POTERE AL POPOLO!,1200
08230000000,ITALIA AGLI ITALIANI,1115
08230000000,GRANDE NORD,717
08230000000,PARTITO VALORE UMANO,613
08230000000,10 VOLTE MEGLIO,515
08230000000,PARTITO REPUBBLICANO ITALIANO - ALA,163
08310000000,LEGA,42980
08310000000,FORZA ITALIA,16472
08310000000,FRATELLI D'ITALIA CON GIORGIA MELONI,5708
08310000000,NOI CON L'ITALIA - UDC,1249
08310000000,MOVIMENTO 5 STELLE,35806
08310000000,PARTITO DEMOCRATICO,26176
08310000000,+EUROPA,2495
08310000000,ITALIA EUROPA INSIEME,660
08310000000,CIVICA POPOLARE LORENZIN,501
08310000000,LIBERI E UGUALI,3722
08310000000,ITALIA AGLI ITALIANI,1633
08310000000,CASAPOUND ITALIA,1088
08310000000,POTERE AL POPOLO!,1035
08310000000,IL POPOLO DELLA FAMIGLIA,977
08310000000,GRANDE NORD,492
08310000000,10 VOLTE MEGLIO,272
08310000000,PARTITO REPUBBLICANO ITALIANO - ALA,201
08320000000,LEGA,42992
08320000000,FORZA ITALIA,14045
08320000000,FRATELLI D'ITALIA CON GIORGIA MELONI,5960
08320000000,NOI CON L'ITALIA - UDC,2626
08320000000,MOVIMENTO 5 STELLE,29856
08320000000,PARTITO DEMOCRATICO,18641
08320000000,+EUROPA,2992
08320000000,CIVICA POPOLARE LORENZIN,669
08320000000,ITALIA EUROPA INSIEME,455
08320000000,IL POPOLO DELLA FAMIGLIA,2575
08320000000,LIBERI E UGUALI,2495
08320000000,CASAPOUND ITALIA,2446
08320000000,ITALIA AGLI ITALIANI,1116
08320000000,GRANDE NORD,687
08320000000,POTERE AL POPOLO!,676
08320000000,10 VOLTE MEGLIO,586
08320000000,PARTITO REPUBBLICANO ITALIANO - ALA,84
08330000000,LEGA,32912
08330000000,FORZA ITALIA,13684
08330000000,FRATELLI D'ITALIA CON GIORGIA MELONI,7438
08330000000,NOI CON L'ITALIA - UDC,4311
08330000000,PARTITO DEMOCRATICO,28518
08330000000,+EUROPA,6086
08330000000,CIVICA POPOLARE LORENZIN,1037
08330000000,ITALIA EUROPA INSIEME,937
08330000000,MOVIMENTO 5 STELLE,32089
08330000000,LIBERI E UGUALI,5798
08330000000,IL POPOLO DELLA FAMIGLIA,3551
08330000000,CASAPOUND ITALIA,2326
08330000000,POTERE AL POPOLO!,1321
08330000000,10 VOLTE MEGLIO,1179
08330000000,ITALIA AGLI ITALIANI,936
08330000000,GRANDE NORD,475
08330000000,PARTITO REPUBBLICANO ITALIANO - ALA,149
08340000000,LEGA,46673
08340000000,FORZA ITALIA,15339
08340000000,FRATELLI D'ITALIA CON GIORGIA MELONI,5541
08340000000,NOI CON L'ITALIA - UDC,2052
08340000000,MOVIMENTO 5 STELLE,27277
08340000000,PARTITO DEMOCRATICO,14870
08340000000,+EUROPA,1762
08340000000,CIVICA POPOLARE LORENZIN,471
08340000000,ITALIA EUROPA INSIEME,298
08340000000,CASAPOUND ITALIA,2018
08340000000,LIBERI E UGUALI,1906
08340000000,IL POPOLO DELLA FAMIGLIA,1753
08340000000,ITALIA AGLI ITALIANI,1226
08340000000,GRANDE NORD,629
08340000000,POTERE AL POPOLO!,495
08340000000,10 VOLTE MEGLIO,319
08340000000,PARTITO REPUBBLICANO ITALIANO - ALA,93
08350000000,LEGA,42470
08350000000,FORZA ITALIA,15362
08350000000,FRATELLI D'ITALIA CON GIORGIA MELONI,6138
08350000000,NOI CON L'ITALIA - UDC,2357
08350000000,MOVIMENTO 5 STELLE,33555
08350000000,PARTITO DEMOCRATICO,17826
08350000000,+EUROPA,2863
08350000000,CIVICA POPOLARE LORENZIN,520
08350000000,ITALIA EUROPA INSIEME,475
08350000000,LIBERI E UGUALI,2568
08350000000,CASAPOUND ITALIA,2156
08350000000,IL POPOLO DELLA FAMIGLIA,1939
08350000000,ITALIA AGLI ITALIANI,1189
08350000000,POTERE AL POPOLO!,681
08350000000,10 VOLTE MEGLIO,557
08350000000,GRANDE NORD,528
08350000000,PARTITO REPUBBLICANO ITALIANO - ALA,115
09110000000,LEGA,24949
09110000000,FORZA ITALIA,12581
09110000000,FRATELLI D'ITALIA CON GIORGIA MELONI,6939
09110000000,NOI CON L'ITALIA - UDC,1037
09110000000,PARTITO DEMOCRATICO,24133
09110000000,+EUROPA,5432
09110000000,ITALIA EUROPA INSIEME,740
09110000000,CIVICA POPOLARE LORENZIN,604
09110000000,MOVIMENTO 5 STELLE,30875
09110000000,LIBERI E UGUALI,4861
09110000000,POTERE AL POPOLO!,1850
09110000000,ITALIA AGLI ITALIANI,1203
09110000000,CASAPOUND ITALIA,1132
09110000000,IL POPOLO DELLA FAMIGLIA,1009
09110000000,PER UNA SINISTRA RIVOLUZIONARIA,454
09110000000,PARTITO VALORE UMANO,401
09110000000,10 VOLTE MEGLIO,279
09110000000,SIAMO,230
